private,public,position,round,action,bet_size,pot,win,win_prob,ev
J,K,BB,flop,fold,0,9,0,0.3686,3.3173999999999997
Q,None,SB,preflop,call,2,6,0,0.5,3.0
Q,None,BB,preflop,raise,4,5,1,0.525,2.8250000000000006
J,None,SB,preflop,check,0,5,0,0.45,2.25
J,Q,BB,flop,raise,2,5,1,0.42000000000000004,1.7800000000000005
K,None,BB,preflop,check,0,5,1,0.55,2.75
J,None,BB,preflop,raise,2,4,0,0.47250000000000003,1.78
K,None,BB,preflop,call,1,8,0,0.55,4.5
J,K,SB,flop,raise,1,6,0,0.399,2.192
K,None,BB,preflop,raise,3,3,0,0.5775000000000001,2.197500000000001
Q,None,BB,preflop,call,2,6,0,0.5,3.0
J,None,BB,preflop,check,0,6,0,0.45,2.7
J,None,BB,preflop,raise,3,5,0,0.47250000000000003,2.1975000000000002
Q,Q,SB,flop,call,1,7,1,0.8,6.2
Q,Q,BB,flop,call,2,8,1,0.8,7.6
Q,None,SB,preflop,check,0,5,1,0.5,2.5
J,J,SB,flop,call,2,7,1,0.8,6.800000000000001
Q,None,SB,preflop,check,0,3,0,0.5,1.5
Q,None,BB,preflop,raise,4,4,1,0.525,2.3000000000000003
K,None,SB,preflop,call,2,9,0,0.55,5.15
K,None,BB,preflop,call,2,8,1,0.55,4.6
K,None,BB,preflop,call,2,4,1,0.55,2.4000000000000004
Q,None,BB,preflop,raise,4,3,1,0.525,1.7750000000000004
Q,None,BB,preflop,raise,4,7,1,0.525,3.8750000000000004
K,J,SB,flop,check,0,2,1,0.62,1.24
K,None,SB,preflop,call,1,7,1,0.55,3.95
Q,K,BB,flop,call,1,2,0,0.48,0.9199999999999999
J,J,SB,flop,raise,3,3,0,0.8400000000000001,4.560000000000001
Q,None,BB,preflop,call,2,2,1,0.5,1.0
J,None,BB,preflop,raise,3,5,1,0.47250000000000003,2.1975000000000002
Q,Q,SB,flop,call,1,4,1,0.8,3.8
J,Q,BB,flop,check,0,3,1,0.4,1.2000000000000002
Q,Q,SB,flop,raise,1,8,1,0.8400000000000001,7.4
Q,None,SB,preflop,raise,4,4,1,0.525,2.3000000000000003
J,None,BB,preflop,check,0,2,1,0.45,0.9
Q,Q,SB,flop,raise,4,6,1,0.8400000000000001,7.760000000000001
K,None,BB,preflop,fold,0,2,1,0.5335,1.067
J,J,BB,flop,raise,4,7,1,0.8400000000000001,8.600000000000001
K,Q,SB,flop,call,1,4,1,0.6,2.6
J,Q,SB,flop,check,0,4,0,0.4,1.6
Q,Q,SB,flop,raise,3,4,1,0.8400000000000001,5.400000000000001
Q,None,BB,preflop,raise,2,5,1,0.525,2.7250000000000005
K,None,SB,preflop,raise,4,6,0,0.5775000000000001,4.085000000000002
K,None,SB,preflop,raise,4,7,1,0.5775000000000001,4.662500000000001
J,J,BB,flop,raise,1,7,1,0.8400000000000001,6.5600000000000005
Q,None,BB,preflop,call,1,7,0,0.5,3.5
J,None,BB,preflop,raise,2,5,0,0.47250000000000003,2.2525000000000004
J,K,SB,flop,call,2,5,0,0.38,1.4200000000000002
Q,None,BB,preflop,raise,2,8,1,0.525,4.3
K,None,BB,preflop,raise,2,5,1,0.5775000000000001,3.1975000000000007
K,Q,BB,flop,raise,1,6,0,0.63,4.04
K,None,SB,preflop,check,0,6,1,0.55,3.3000000000000003
J,None,BB,preflop,raise,2,8,0,0.47250000000000003,3.670000000000001
J,K,SB,flop,check,0,4,1,0.38,1.52
J,Q,SB,flop,call,1,3,0,0.4,1.0
K,None,SB,preflop,fold,0,2,0,0.5335,1.067
K,K,SB,flop,check,0,7,1,0.8,5.6000000000000005
J,Q,SB,flop,call,2,2,1,0.4,0.40000000000000013
J,None,SB,preflop,check,0,6,0,0.45,2.7
Q,K,SB,flop,raise,3,3,1,0.504,1.536
Q,None,SB,preflop,call,1,4,0,0.5,2.0
K,Q,BB,flop,check,0,6,1,0.6,3.5999999999999996
Q,K,SB,flop,call,2,9,0,0.48,4.239999999999999
Q,K,BB,flop,raise,3,3,1,0.504,1.536
Q,None,BB,preflop,call,1,6,0,0.5,3.0
J,K,SB,flop,call,2,9,1,0.38,2.9399999999999995
K,K,BB,flop,call,2,7,1,0.8,6.800000000000001
K,None,BB,preflop,fold,0,5,0,0.5335,2.6675
J,None,BB,preflop,check,0,7,0,0.45,3.15
K,K,SB,flop,raise,1,6,1,0.8400000000000001,5.720000000000001
J,None,SB,preflop,check,0,3,0,0.45,1.35
J,J,BB,flop,check,0,2,1,0.8,1.6
K,None,BB,preflop,fold,0,3,1,0.5335,1.6004999999999998
Q,K,BB,flop,fold,0,3,1,0.46559999999999996,1.3967999999999998
J,J,BB,flop,raise,2,8,0,0.8400000000000001,8.08
K,None,SB,preflop,call,1,7,1,0.55,3.95
J,None,SB,preflop,check,0,6,0,0.45,2.7
K,K,BB,flop,fold,0,3,1,0.776,2.3280000000000003
Q,None,SB,preflop,check,0,5,0,0.5,2.5
Q,None,BB,preflop,call,2,8,1,0.5,4.0
Q,Q,BB,flop,call,1,6,0,0.8,5.4
Q,None,SB,preflop,raise,2,3,1,0.525,1.675
K,None,SB,preflop,raise,3,9,0,0.5775000000000001,5.662500000000001
Q,J,SB,flop,raise,1,7,1,0.546,3.9140000000000006
K,None,SB,preflop,call,2,6,0,0.55,3.5000000000000004
K,None,BB,preflop,call,2,8,0,0.55,4.6
Q,Q,SB,flop,fold,0,8,1,0.776,6.208
Q,K,BB,flop,call,2,4,1,0.48,1.8399999999999999
K,None,BB,preflop,call,1,2,1,0.55,1.2000000000000002
K,J,BB,flop,check,0,5,0,0.62,3.1
J,None,SB,preflop,check,0,8,0,0.45,3.6
K,None,SB,preflop,call,2,2,1,0.55,1.3000000000000003
J,Q,BB,flop,raise,3,2,0,0.42000000000000004,0.3600000000000003
Q,None,SB,preflop,check,0,4,1,0.5,2.0
J,J,SB,flop,call,2,2,1,0.8,2.8000000000000003
J,None,BB,preflop,check,0,5,0,0.45,2.25
Q,None,BB,preflop,call,1,9,0,0.5,4.5
K,None,SB,preflop,raise,1,7,1,0.5775000000000001,4.197500000000002
K,None,BB,preflop,call,2,8,1,0.55,4.6
J,None,BB,preflop,check,0,3,0,0.45,1.35
K,K,SB,flop,call,2,2,0,0.8,2.8000000000000003
J,None,BB,preflop,fold,0,8,0,0.4365,3.492
Q,K,BB,flop,call,1,5,0,0.48,2.36
J,None,BB,preflop,raise,3,9,1,0.47250000000000003,4.0875
K,Q,SB,flop,fold,0,2,0,0.582,1.164
Q,J,BB,flop,check,0,8,1,0.52,4.16
K,K,BB,flop,check,0,4,1,0.8,3.2
J,Q,SB,flop,fold,0,5,1,0.388,1.94
Q,J,BB,flop,check,0,5,1,0.52,2.6
Q,Q,BB,flop,raise,1,3,1,0.8400000000000001,3.2
Q,Q,BB,flop,raise,2,8,1,0.8400000000000001,8.08
K,Q,BB,flop,check,0,5,0,0.6,3.0
J,Q,SB,flop,check,0,7,0,0.4,2.8000000000000003
K,K,SB,flop,raise,3,2,1,0.8400000000000001,3.7200000000000006
K,None,SB,preflop,raise,3,2,1,0.5775000000000001,1.620000000000001
K,Q,SB,flop,raise,1,9,1,0.63,5.93
J,K,SB,flop,check,0,2,0,0.38,0.76
J,None,SB,preflop,raise,1,2,1,0.47250000000000003,0.89
J,Q,SB,flop,raise,3,8,1,0.42000000000000004,2.8800000000000003
Q,None,BB,preflop,check,0,8,0,0.5,4.0
J,None,BB,preflop,check,0,9,1,0.45,4.05
K,Q,SB,flop,raise,3,4,0,0.63,3.3000000000000003
K,None,BB,preflop,call,1,2,1,0.55,1.2000000000000002
J,None,SB,preflop,check,0,2,1,0.45,0.9
K,None,BB,preflop,call,1,4,0,0.55,2.3
Q,None,SB,preflop,raise,2,9,1,0.525,4.825
Q,None,BB,preflop,call,1,7,1,0.5,3.5
Q,None,BB,preflop,call,2,4,0,0.5,2.0
J,None,SB,preflop,fold,0,9,0,0.4365,3.9285
K,Q,SB,flop,raise,3,3,1,0.63,2.6700000000000004
J,None,BB,preflop,raise,2,5,0,0.47250000000000003,2.2525000000000004
Q,J,SB,flop,raise,4,6,1,0.546,3.644000000000001
K,J,SB,flop,call,1,4,1,0.62,2.72
K,K,BB,flop,call,1,3,1,0.8,3.0
Q,None,SB,preflop,raise,2,5,0,0.525,2.7250000000000005
Q,Q,SB,flop,call,1,9,1,0.8,7.8
Q,None,BB,preflop,raise,4,9,0,0.525,4.925000000000001
J,None,SB,preflop,check,0,4,0,0.45,1.8
K,K,SB,flop,raise,4,4,1,0.8400000000000001,6.080000000000001
J,None,BB,preflop,check,0,8,0,0.45,3.6
K,None,SB,preflop,raise,3,8,1,0.5775000000000001,5.085000000000001
J,None,SB,preflop,check,0,6,1,0.45,2.7
J,None,BB,preflop,raise,1,5,1,0.47250000000000003,2.3075
J,None,BB,preflop,call,2,5,0,0.45,2.05
Q,None,BB,preflop,raise,1,7,0,0.525,3.725
K,None,SB,preflop,fold,0,4,0,0.5335,2.134
K,J,SB,flop,raise,2,2,0,0.651,1.9060000000000001
K,None,SB,preflop,call,1,4,0,0.55,2.3
Q,K,BB,flop,call,1,3,0,0.48,1.4
K,None,SB,preflop,check,0,2,1,0.55,1.1
Q,K,SB,flop,fold,0,9,0,0.46559999999999996,4.1903999999999995
Q,K,BB,flop,call,2,5,1,0.48,2.32
K,None,BB,preflop,check,0,2,1,0.55,1.1
J,None,SB,preflop,raise,2,7,0,0.47250000000000003,3.1975000000000007
J,None,SB,preflop,raise,3,6,0,0.47250000000000003,2.6700000000000004
Q,J,SB,flop,raise,3,9,0,0.546,5.19
Q,Q,SB,flop,check,0,9,0,0.8,7.2
K,None,BB,preflop,raise,1,3,0,0.5775000000000001,1.8875000000000006
Q,None,BB,preflop,check,0,7,0,0.5,3.5
Q,None,BB,preflop,fold,0,5,0,0.485,2.425
Q,J,SB,flop,fold,0,7,1,0.5044,3.5307999999999997
Q,None,BB,preflop,raise,3,3,0,0.525,1.7250000000000005
Q,None,BB,preflop,raise,2,3,1,0.525,1.675
J,None,SB,preflop,raise,2,5,1,0.47250000000000003,2.2525000000000004
K,None,BB,preflop,raise,3,2,1,0.5775000000000001,1.620000000000001
Q,None,BB,preflop,raise,3,5,1,0.525,2.7750000000000004
Q,Q,SB,flop,raise,3,6,1,0.8400000000000001,7.080000000000001
Q,None,BB,preflop,call,1,7,1,0.5,3.5
K,Q,BB,flop,raise,2,5,1,0.63,3.67
K,K,SB,flop,call,1,9,1,0.8,7.8
K,None,BB,preflop,fold,0,3,1,0.5335,1.6004999999999998
K,K,SB,flop,raise,2,3,1,0.8400000000000001,3.8800000000000003
K,Q,BB,flop,call,1,7,1,0.6,4.3999999999999995
K,None,BB,preflop,raise,2,3,0,0.5775000000000001,2.042500000000001
K,None,BB,preflop,raise,3,8,1,0.5775000000000001,5.085000000000001
J,None,SB,preflop,call,2,7,1,0.45,2.9499999999999997
K,None,BB,preflop,call,2,9,1,0.55,5.15
J,J,BB,flop,check,0,7,0,0.8,5.6000000000000005
J,J,SB,flop,raise,4,6,0,0.8400000000000001,7.760000000000001
Q,None,BB,preflop,raise,2,6,0,0.525,3.25
K,None,BB,preflop,fold,0,8,1,0.5335,4.268
Q,None,SB,preflop,call,2,7,0,0.5,3.5
J,None,SB,preflop,check,0,9,0,0.45,4.05
K,Q,SB,flop,raise,4,5,0,0.63,4.1899999999999995
K,J,BB,flop,raise,3,7,1,0.651,5.463
Q,J,SB,flop,check,0,6,1,0.52,3.12
K,None,BB,preflop,call,1,9,0,0.55,5.05
J,None,SB,preflop,check,0,8,1,0.45,3.6
K,None,BB,preflop,call,1,7,1,0.55,3.95
Q,None,BB,preflop,raise,1,2,0,0.525,1.1
K,None,SB,preflop,call,2,8,0,0.55,4.6
J,None,BB,preflop,check,0,5,0,0.45,2.25
K,None,BB,preflop,call,1,9,1,0.55,5.05
Q,Q,SB,flop,raise,4,4,1,0.8400000000000001,6.080000000000001
J,K,BB,flop,check,0,4,0,0.38,1.52
J,K,SB,flop,call,2,8,1,0.38,2.5599999999999996
J,Q,BB,flop,fold,0,7,0,0.388,2.716
J,Q,BB,flop,fold,0,4,0,0.388,1.552
Q,None,SB,preflop,call,1,2,1,0.5,1.0
J,None,SB,preflop,raise,3,8,1,0.47250000000000003,3.6150000000000007
K,Q,BB,flop,call,1,5,0,0.6,3.1999999999999997
Q,K,BB,flop,check,0,7,1,0.48,3.36
K,Q,SB,flop,check,0,7,0,0.6,4.2
Q,None,SB,preflop,check,0,2,0,0.5,1.0
K,None,SB,preflop,check,0,6,1,0.55,3.3000000000000003
K,None,BB,preflop,raise,2,4,0,0.5775000000000001,2.620000000000001
K,None,BB,preflop,raise,3,5,1,0.5775000000000001,3.3525000000000014
J,None,SB,preflop,call,2,8,1,0.45,3.4
K,J,SB,flop,check,0,8,1,0.62,4.96
K,None,BB,preflop,check,0,9,0,0.55,4.95
K,K,SB,flop,check,0,8,0,0.8,6.4
J,K,SB,flop,raise,4,5,1,0.399,1.1870000000000003
J,Q,SB,flop,fold,0,9,0,0.388,3.492
K,K,SB,flop,fold,0,9,1,0.776,6.984
Q,None,SB,preflop,call,2,6,1,0.5,3.0
J,None,BB,preflop,raise,1,7,0,0.47250000000000003,3.2525000000000004
J,None,SB,preflop,check,0,4,0,0.45,1.8
K,None,BB,preflop,check,0,4,0,0.55,2.2
K,None,BB,preflop,raise,1,7,1,0.5775000000000001,4.197500000000002
J,Q,BB,flop,check,0,3,1,0.4,1.2000000000000002
Q,J,SB,flop,call,1,8,1,0.52,4.199999999999999
K,None,SB,preflop,raise,3,5,0,0.5775000000000001,3.3525000000000014
J,None,SB,preflop,call,1,3,0,0.45,1.25
J,J,SB,flop,raise,4,8,1,0.8400000000000001,9.440000000000001
J,None,SB,preflop,fold,0,9,1,0.4365,3.9285
Q,None,SB,preflop,raise,2,9,1,0.525,4.825
Q,J,BB,flop,fold,0,7,1,0.5044,3.5307999999999997
J,J,BB,flop,raise,4,2,1,0.8400000000000001,4.400000000000001
J,None,SB,preflop,fold,0,6,0,0.4365,2.6189999999999998
Q,None,BB,preflop,call,2,7,1,0.5,3.5
Q,K,BB,flop,call,2,8,1,0.48,3.76
J,None,BB,preflop,fold,0,3,0,0.4365,1.3094999999999999
Q,None,SB,preflop,call,1,6,1,0.5,3.0
K,None,BB,preflop,raise,1,4,1,0.5775000000000001,2.4650000000000007
Q,None,BB,preflop,check,0,3,0,0.5,1.5
Q,None,SB,preflop,call,2,9,0,0.5,4.5
K,None,SB,preflop,raise,3,8,1,0.5775000000000001,5.085000000000001
J,Q,SB,flop,call,1,3,0,0.4,1.0
K,K,SB,flop,raise,2,2,1,0.8400000000000001,3.0400000000000005
J,Q,BB,flop,check,0,9,0,0.4,3.6
K,None,SB,preflop,raise,1,4,0,0.5775000000000001,2.4650000000000007
J,K,SB,flop,call,2,4,1,0.38,1.0400000000000003
K,None,SB,preflop,raise,1,4,1,0.5775000000000001,2.4650000000000007
K,J,BB,flop,raise,3,7,1,0.651,5.463
K,None,BB,preflop,raise,2,3,1,0.5775000000000001,2.042500000000001
Q,None,BB,preflop,check,0,4,0,0.5,2.0
J,None,SB,preflop,fold,0,2,1,0.4365,0.873
Q,None,BB,preflop,call,1,6,1,0.5,3.0
J,None,SB,preflop,raise,3,9,0,0.47250000000000003,4.0875
J,None,BB,preflop,fold,0,5,1,0.4365,2.1825
Q,None,BB,preflop,check,0,2,1,0.5,1.0
Q,None,SB,preflop,check,0,9,1,0.5,4.5
Q,None,SB,preflop,fold,0,2,0,0.485,0.97
Q,J,SB,flop,call,2,6,0,0.52,3.2
J,None,BB,preflop,raise,3,2,1,0.47250000000000003,0.7800000000000002
Q,J,BB,flop,check,0,8,0,0.52,4.16
Q,Q,BB,flop,call,2,9,0,0.8,8.4
Q,J,SB,flop,check,0,4,0,0.52,2.08
K,Q,BB,flop,raise,1,3,0,0.63,2.15
Q,None,BB,preflop,check,0,6,0,0.5,3.0
J,None,BB,preflop,fold,0,6,1,0.4365,2.6189999999999998
J,None,SB,preflop,call,1,7,1,0.45,3.05
J,Q,SB,flop,raise,1,2,1,0.42000000000000004,0.6800000000000003
K,K,SB,flop,call,2,6,1,0.8,6.0
K,J,SB,flop,check,0,6,1,0.62,3.7199999999999998
Q,K,BB,flop,raise,1,9,1,0.504,4.5440000000000005
J,J,SB,flop,raise,4,3,1,0.8400000000000001,5.240000000000001
K,K,SB,flop,raise,3,7,0,0.8400000000000001,7.920000000000001
Q,Q,BB,flop,fold,0,9,1,0.776,6.984
K,None,BB,preflop,call,1,8,1,0.55,4.5
Q,None,SB,preflop,check,0,2,0,0.5,1.0
J,None,SB,preflop,call,1,5,0,0.45,2.1500000000000004
K,J,SB,flop,check,0,3,1,0.62,1.8599999999999999
J,Q,BB,flop,check,0,2,0,0.4,0.8
K,J,SB,flop,call,1,7,0,0.62,4.58
K,None,SB,preflop,fold,0,3,0,0.5335,1.6004999999999998
K,K,SB,flop,raise,3,9,1,0.8400000000000001,9.600000000000001
K,None,SB,preflop,call,1,8,1,0.55,4.5
K,None,SB,preflop,fold,0,9,0,0.5335,4.8015
Q,None,SB,preflop,raise,1,5,0,0.525,2.6750000000000003
K,J,SB,flop,call,1,5,1,0.62,3.34
J,None,BB,preflop,raise,3,2,1,0.47250000000000003,0.7800000000000002
J,None,SB,preflop,check,0,8,0,0.45,3.6
K,J,BB,flop,fold,0,5,0,0.6013999999999999,3.0069999999999997
J,None,SB,preflop,raise,3,7,1,0.47250000000000003,3.1425000000000005
J,Q,BB,flop,raise,4,6,0,0.42000000000000004,1.8800000000000003
K,K,BB,flop,raise,2,9,1,0.8400000000000001,8.92
Q,Q,BB,flop,raise,2,8,1,0.8400000000000001,8.08
K,None,SB,preflop,raise,4,9,1,0.5775000000000001,5.817500000000003
K,None,BB,preflop,raise,2,3,0,0.5775000000000001,2.042500000000001
Q,None,SB,preflop,raise,3,5,0,0.525,2.7750000000000004
K,None,SB,preflop,fold,0,4,0,0.5335,2.134
K,None,SB,preflop,raise,3,9,1,0.5775000000000001,5.662500000000001
J,J,SB,flop,raise,1,6,0,0.8400000000000001,5.720000000000001
J,None,SB,preflop,check,0,8,1,0.45,3.6
Q,None,SB,preflop,raise,4,5,1,0.525,2.8250000000000006
J,None,SB,preflop,raise,2,7,1,0.47250000000000003,3.1975000000000007
J,None,SB,preflop,call,2,8,0,0.45,3.4
Q,J,SB,flop,raise,1,4,0,0.546,2.2760000000000007
Q,None,BB,preflop,fold,0,8,0,0.485,3.88
K,None,SB,preflop,raise,2,9,0,0.5775000000000001,5.507500000000001
J,None,BB,preflop,raise,2,9,1,0.47250000000000003,4.142500000000001
J,None,BB,preflop,check,0,8,1,0.45,3.6
Q,None,SB,preflop,check,0,3,0,0.5,1.5
J,None,BB,preflop,raise,2,9,1,0.47250000000000003,4.142500000000001
J,None,BB,preflop,raise,1,9,0,0.47250000000000003,4.197500000000001
Q,J,SB,flop,check,0,4,0,0.52,2.08
K,None,BB,preflop,raise,1,6,1,0.5775000000000001,3.6200000000000006
K,K,SB,flop,raise,3,7,1,0.8400000000000001,7.920000000000001
K,None,BB,preflop,check,0,6,1,0.55,3.3000000000000003
J,K,SB,flop,raise,4,8,0,0.399,2.3840000000000003
Q,None,SB,preflop,check,0,2,1,0.5,1.0
K,None,BB,preflop,raise,3,4,1,0.5775000000000001,2.775000000000001
J,None,BB,preflop,fold,0,6,0,0.4365,2.6189999999999998
J,None,BB,preflop,call,1,4,0,0.45,1.7
K,K,BB,flop,raise,2,3,1,0.8400000000000001,3.8800000000000003
Q,None,BB,preflop,raise,4,7,1,0.525,3.8750000000000004
K,Q,BB,flop,raise,3,7,0,0.63,5.1899999999999995
K,None,SB,preflop,call,2,7,1,0.55,4.050000000000001
J,None,SB,preflop,fold,0,9,1,0.4365,3.9285
K,None,BB,preflop,check,0,3,1,0.55,1.6500000000000001
Q,K,BB,flop,check,0,2,0,0.48,0.96
J,None,BB,preflop,fold,0,2,1,0.4365,0.873
J,K,BB,flop,fold,0,5,1,0.3686,1.843
K,None,SB,preflop,fold,0,3,1,0.5335,1.6004999999999998
Q,None,BB,preflop,call,1,3,1,0.5,1.5
J,None,BB,preflop,fold,0,9,1,0.4365,3.9285
Q,None,SB,preflop,check,0,9,1,0.5,4.5
Q,None,BB,preflop,call,2,9,0,0.5,4.5
Q,K,SB,flop,check,0,7,0,0.48,3.36
J,None,SB,preflop,call,2,6,1,0.45,2.5
K,J,BB,flop,fold,0,4,1,0.6013999999999999,2.4055999999999997
Q,None,BB,preflop,raise,3,9,0,0.525,4.875000000000001
J,None,SB,preflop,fold,0,6,0,0.4365,2.6189999999999998
Q,J,SB,flop,check,0,2,1,0.52,1.04
K,J,BB,flop,raise,3,9,1,0.651,6.765000000000001
J,K,SB,flop,raise,3,4,1,0.399,0.9900000000000002
K,None,SB,preflop,raise,1,7,1,0.5775000000000001,4.197500000000002
J,None,SB,preflop,check,0,4,0,0.45,1.8
K,None,BB,preflop,fold,0,3,1,0.5335,1.6004999999999998
Q,Q,SB,flop,raise,2,9,1,0.8400000000000001,8.92
J,None,SB,preflop,check,0,7,1,0.45,3.15
J,None,BB,preflop,fold,0,2,0,0.4365,0.873
J,None,SB,preflop,call,2,5,0,0.45,2.05
K,J,BB,flop,raise,2,3,1,0.651,2.557
Q,None,BB,preflop,check,0,2,0,0.5,1.0
J,Q,BB,flop,check,0,4,1,0.4,1.6
K,None,SB,preflop,check,0,9,1,0.55,4.95
Q,None,BB,preflop,raise,3,9,0,0.525,4.875000000000001
Q,None,BB,preflop,raise,2,6,1,0.525,3.25
Q,None,SB,preflop,call,2,2,1,0.5,1.0
Q,J,BB,flop,fold,0,9,1,0.5044,4.5396
Q,Q,BB,flop,raise,1,4,1,0.8400000000000001,4.04
K,None,SB,preflop,check,0,7,1,0.55,3.8500000000000005
Q,None,SB,preflop,call,1,5,1,0.5,2.5
K,None,SB,preflop,check,0,9,1,0.55,4.95
Q,None,BB,preflop,check,0,3,1,0.5,1.5
Q,None,BB,preflop,fold,0,4,1,0.485,1.94
J,None,SB,preflop,raise,4,3,0,0.47250000000000003,1.1975000000000002
Q,None,SB,preflop,check,0,8,1,0.5,4.0
Q,J,BB,flop,raise,1,8,1,0.546,4.460000000000001
J,None,SB,preflop,raise,1,5,0,0.47250000000000003,2.3075
J,None,SB,preflop,check,0,6,0,0.45,2.7
Q,J,BB,flop,raise,2,5,1,0.546,2.914
J,None,BB,preflop,call,1,8,0,0.45,3.5
J,None,BB,preflop,raise,2,4,0,0.47250000000000003,1.78
Q,None,BB,preflop,fold,0,8,0,0.485,3.88
K,None,SB,preflop,fold,0,7,0,0.5335,3.7344999999999997
K,Q,BB,flop,raise,1,2,1,0.63,1.52
J,None,BB,preflop,check,0,9,1,0.45,4.05
Q,None,BB,preflop,raise,3,9,1,0.525,4.875000000000001
J,K,SB,flop,raise,2,7,1,0.399,2.3890000000000002
K,None,SB,preflop,call,2,9,0,0.55,5.15
K,K,BB,flop,fold,0,8,1,0.776,6.208
K,None,BB,preflop,raise,2,9,1,0.5775000000000001,5.507500000000001
K,None,SB,preflop,check,0,2,1,0.55,1.1
K,Q,SB,flop,call,1,6,1,0.6,3.8000000000000003
J,J,SB,flop,raise,1,3,1,0.8400000000000001,3.2
K,None,BB,preflop,check,0,8,1,0.55,4.4
K,K,BB,flop,raise,2,2,1,0.8400000000000001,3.0400000000000005
Q,None,BB,preflop,raise,1,7,0,0.525,3.725
K,Q,BB,flop,call,2,9,1,0.6,5.8
K,J,SB,flop,fold,0,5,1,0.6013999999999999,3.0069999999999997
Q,None,SB,preflop,call,1,2,0,0.5,1.0
Q,None,BB,preflop,call,2,6,0,0.5,3.0
J,K,BB,flop,check,0,9,0,0.38,3.42
K,K,BB,flop,raise,3,4,1,0.8400000000000001,5.400000000000001
K,K,BB,flop,check,0,7,0,0.8,5.6000000000000005
Q,None,SB,preflop,raise,3,2,0,0.525,1.2000000000000002
K,None,BB,preflop,raise,1,6,1,0.5775000000000001,3.6200000000000006
Q,K,SB,flop,check,0,2,1,0.48,0.96
Q,K,SB,flop,call,2,3,0,0.48,1.3599999999999999
J,Q,BB,flop,raise,3,7,1,0.42000000000000004,2.4600000000000004
J,None,SB,preflop,call,1,8,0,0.45,3.5
Q,None,BB,preflop,fold,0,6,1,0.485,2.91
J,None,SB,preflop,call,2,8,1,0.45,3.4
Q,K,BB,flop,fold,0,7,1,0.46559999999999996,3.2592
K,J,BB,flop,call,1,9,0,0.62,5.82
K,None,SB,preflop,raise,4,9,1,0.5775000000000001,5.817500000000003
K,K,BB,flop,check,0,4,0,0.8,3.2
K,K,SB,flop,fold,0,4,1,0.776,3.104
J,None,BB,preflop,call,1,3,0,0.45,1.25
K,None,BB,preflop,raise,2,3,1,0.5775000000000001,2.042500000000001
J,None,SB,preflop,call,1,6,1,0.45,2.5999999999999996
J,None,BB,preflop,fold,0,8,1,0.4365,3.492
K,J,SB,flop,raise,1,8,1,0.651,5.51
J,Q,BB,flop,call,1,5,1,0.4,1.8000000000000003
J,J,BB,flop,call,1,6,1,0.8,5.4
Q,None,BB,preflop,check,0,4,0,0.5,2.0
K,K,SB,flop,raise,1,2,1,0.8400000000000001,2.3600000000000003
K,None,SB,preflop,check,0,8,1,0.55,4.4
Q,None,SB,preflop,check,0,8,1,0.5,4.0
Q,None,SB,preflop,raise,1,3,0,0.525,1.625
J,None,BB,preflop,raise,1,6,1,0.47250000000000003,2.7800000000000002
J,K,SB,flop,fold,0,3,0,0.3686,1.1058
Q,None,BB,preflop,call,1,4,1,0.5,2.0
Q,None,SB,preflop,fold,0,3,1,0.485,1.455
Q,None,BB,preflop,raise,1,6,0,0.525,3.2
Q,K,BB,flop,fold,0,3,1,0.46559999999999996,1.3967999999999998
Q,Q,BB,flop,check,0,7,0,0.8,5.6000000000000005
K,None,SB,preflop,call,2,3,0,0.55,1.85
Q,J,BB,flop,raise,4,5,0,0.546,3.0980000000000008
Q,Q,BB,flop,raise,1,4,1,0.8400000000000001,4.04
K,J,BB,flop,fold,0,3,0,0.6013999999999999,1.8041999999999998
J,None,SB,preflop,fold,0,2,1,0.4365,0.873
Q,None,SB,preflop,fold,0,4,1,0.485,1.94
K,J,BB,flop,raise,4,4,0,0.651,3.8120000000000003
Q,None,BB,preflop,raise,1,8,1,0.525,4.250000000000001
Q,J,SB,flop,fold,0,9,0,0.5044,4.5396
J,J,SB,flop,call,2,7,1,0.8,6.800000000000001
Q,K,BB,flop,raise,1,7,1,0.504,3.536
K,None,SB,preflop,check,0,9,0,0.55,4.95
K,None,SB,preflop,raise,2,4,1,0.5775000000000001,2.620000000000001
Q,Q,SB,flop,raise,3,5,1,0.8400000000000001,6.240000000000001
Q,K,BB,flop,raise,1,2,1,0.504,1.016
J,Q,SB,flop,call,2,9,0,0.4,3.2
Q,J,SB,flop,call,1,8,1,0.52,4.199999999999999
Q,Q,SB,flop,raise,1,7,1,0.8400000000000001,6.5600000000000005
J,None,SB,preflop,call,1,3,0,0.45,1.25
Q,None,SB,preflop,check,0,6,0,0.5,3.0
J,K,BB,flop,call,1,5,0,0.38,1.6600000000000001
K,None,SB,preflop,raise,2,3,1,0.5775000000000001,2.042500000000001
K,None,SB,preflop,check,0,8,1,0.55,4.4
Q,None,SB,preflop,call,2,6,0,0.5,3.0
J,J,SB,flop,call,1,9,1,0.8,7.8
Q,None,BB,preflop,raise,4,3,1,0.525,1.7750000000000004
J,K,SB,flop,raise,3,3,0,0.399,0.5910000000000002
J,Q,BB,flop,call,2,3,1,0.4,0.8
Q,None,SB,preflop,check,0,4,1,0.5,2.0
J,None,BB,preflop,call,1,3,1,0.45,1.25
K,Q,BB,flop,raise,3,5,0,0.63,3.93
Q,J,BB,flop,check,0,9,1,0.52,4.68
